Fecha,Actividad,Línea de Servicio,Espacio donde se desarrolla la actividad,Asistencias,Rangos de Edad,Femenino,Masculino,LUGAR
2024.0,PRESTAMO DE MATERIAL BIBLIOGRAFICO (REAL),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,JOVENES (18 A 28 AÑOS),1,0,CENTRO
2024.0,PRESTAMO DE MATERIAL BIBLIOGRAFICO (REAL),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,PRESTAMO DE MATERIAL BIBLIOGRAFICO (RECURRENTE),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,NIÑOS Y NIÑAS (6 A 12 AÑOS),0,1,CENTRO
2024.0,PRESTAMO DE MATERIAL BIBLIOGRAFICO (RECURRENTE),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADOLESCENTES (13 A 17 AÑOS),1,0,CENTRO
2024.0,PRESTAMO DE MATERIAL BIBLIOGRAFICO (RECURRENTE),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,UNIVERSOS LITERARIOS (REAL),ACTIVIDADES Y FORMACION EN LECTURA Y ESCRITURA,SALA AUDIOVISUAL,2,ADULTOS (29 A 59 AÑOS),2,0,CENTRO
2024.0,UNIVERSOS LITERARIOS (REAL),ACTIVIDADES Y FORMACION EN LECTURA Y ESCRITURA,SALA AUDIOVISUAL,2,ADULTOS (29 A 59 AÑOS),1,1,CENTRO
2024.0,"CONSULTA EN SALA (LIBROS, PERIODICOS Y REVISTAS) (REAL)",CONSULTA EN SALA,SALA GENERAL,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,"CONSULTA EN SALA (LIBROS, PERIODICOS Y REVISTAS) (RECURRENTE)",CONSULTA EN SALA,SALA GENERAL,1,ADULTOS MAYORES (60 AÑOS EN ADELANTE),0,1,CENTRO
2024.0,ORIENTACION ACADEMICA (REAL),REFERENCIA,SALA GENERAL,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,ORIENTACION ACADEMICA (REAL),REFERENCIA,SALA GENERAL,1,NIÑOS Y NIÑAS (6 A 12 AÑOS),0,1,CENTRO
2024.0,CONSULTA EN SALA (RECURRENTE),CONSULTA EN SALA,SALA INFANTIL,1,NIÑOS Y NIÑAS (6 A 12 AÑOS),1,0,CENTRO
2024.0,CONSULTA EN SALA (RECURRENTE),CONSULTA EN SALA,SALA INFANTIL,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,ISLA LIBRO (REAL),ACTIVIDADES Y FORMACION EN LECTURA Y ESCRITURA,SALA INFANTIL,3,PRIMERA INFANCIA (0 A 5 AÑOS),2,1,CENTRO
2024.0,ISLA LIBRO (REAL),ACTIVIDADES Y FORMACION EN LECTURA Y ESCRITURA,SALA INFANTIL,10,NIÑOS Y NIÑAS (6 A 12 AÑOS),5,5,CENTRO
2024.0,ISLA LIBRO (REAL),ACTIVIDADES Y FORMACION EN LECTURA Y ESCRITURA,SALA INFANTIL,8,ADULTOS (29 A 59 AÑOS),6,2,CENTRO
2024.0,ISLA LIBRO (REAL),ACTIVIDADES Y FORMACION EN LECTURA Y ESCRITURA,SALA INFANTIL,2,ADULTOS MAYORES (60 AÑOS EN ADELANTE),2,0,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADOLESCENTES (13 A 17 AÑOS),1,0,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,NIÑOS Y NIÑAS (6 A 12 AÑOS),1,0,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS MAYORES (60 AÑOS EN ADELANTE),0,1,CENTRO
2024.0,DEVOLUCION MATERIAL EN PRESTAMO,PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,DEVOLUCION MATERIAL EN PRESTAMO,PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS MAYORES (60 AÑOS EN ADELANTE),0,1,CENTRO
2024.0,DEVOLUCION MATERIAL EN PRESTAMO,PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,JOVENES (18 A 28 AÑOS),0,1,CENTRO
2024.0,DEVOLUCION MATERIAL EN PRESTAMO,PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,DEVOLUCION MATERIAL EN PRESTAMO,PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (REAL),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,JOVENES (18 A 28 AÑOS),0,1,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (REAL),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (REAL),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,JOVENES (18 A 28 AÑOS),0,1,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,JOVENES (18 A 28 AÑOS),1,0,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS MAYORES (60 AÑOS EN ADELANTE),0,1,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,JOVENES (18 A 28 AÑOS),1,0,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,JOVENES (18 A 28 AÑOS),0,1,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,NIÑOS Y NIÑAS (6 A 12 AÑOS),0,1,CENTRO
2024.0,PRESTAMO DE MATERIAL BIBLIOGRAFICO (REAL),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,PRESTAMO DE MATERIAL BIBLIOGRAFICO (REAL),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,PRESTAMO DE MATERIAL BIBLIOGRAFICO (RECURRENTE),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,PRESTAMO DE MATERIAL BIBLIOGRAFICO (RECURRENTE),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS MAYORES (60 AÑOS EN ADELANTE),0,1,CENTRO
2024.0,PRESTAMO DE MATERIAL BIBLIOGRAFICO (RECURRENTE),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,RENOVACION DE MATERIAL EN PRESTAMO,PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADOLESCENTES (13 A 17 AÑOS),0,1,CENTRO
2024.0,PLANETA LIBRO ( REAL),ACTIVIDADES Y FORMACION EN LECTURA Y ESCRITURA,SALA AUDIOVISUAL,2,NIÑOS Y NIÑAS (6 A 12 AÑOS),1,1,CENTRO
2024.0,PLANETA LIBRO ( REAL),ACTIVIDADES Y FORMACION EN LECTURA Y ESCRITURA,SALA AUDIOVISUAL,3,ADOLESCENTES (13 A 17 AÑOS),3,0,CENTRO
2024.0,TUTORIAS EN INFORMATICA BASICA (RECURRENTE),FORMACION DE USUARIOS / ALFABETIZACION INFORMACIONAL,SALA DE SISTEMAS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,TUTORIAS EN INFORMATICA BASICA (RECURRENTE),FORMACION DE USUARIOS / ALFABETIZACION INFORMACIONAL,SALA DE SISTEMAS,1,ADULTOS MAYORES (60 AÑOS EN ADELANTE),1,0,CENTRO
2024.0,"CONSULTA EN SALA (LIBROS, PERIODICOS Y REVISTAS) (REAL)",CONSULTA EN SALA,SALA GENERAL,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,"CONSULTA EN SALA (LIBROS, PERIODICOS Y REVISTAS) (REAL)",CONSULTA EN SALA,SALA GENERAL,1,ADOLESCENTES (13 A 17 AÑOS),1,0,CENTRO
2024.0,"CONSULTA EN SALA (LIBROS, PERIODICOS Y REVISTAS) (REAL)",CONSULTA EN SALA,SALA GENERAL,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,"CONSULTA EN SALA (LIBROS, PERIODICOS Y REVISTAS) (RECURRENTE)",CONSULTA EN SALA,SALA GENERAL,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,"CONSULTA EN SALA (LIBROS, PERIODICOS Y REVISTAS) (RECURRENTE)",CONSULTA EN SALA,SALA GENERAL,1,JOVENES (18 A 28 AÑOS),1,0,CENTRO
2024.0,"CONSULTA EN SALA (LIBROS, PERIODICOS Y REVISTAS) (RECURRENTE)",CONSULTA EN SALA,SALA GENERAL,1,JOVENES (18 A 28 AÑOS),0,1,CENTRO
2024.0,"CONSULTA EN SALA (LIBROS, PERIODICOS Y REVISTAS) (RECURRENTE)",CONSULTA EN SALA,SALA GENERAL,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,"CONSULTA EN SALA (LIBROS, PERIODICOS Y REVISTAS) (RECURRENTE)",CONSULTA EN SALA,SALA GENERAL,1,ADOLESCENTES (13 A 17 AÑOS),0,1,CENTRO
2024.0,"CONSULTA EN SALA (LIBROS, PERIODICOS Y REVISTAS) (RECURRENTE)",CONSULTA EN SALA,SALA GENERAL,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,SUMINISTRO DE INFORMACION (REAL),REFERENCIA,SALA GENERAL,1,JOVENES (18 A 28 AÑOS),1,0,CENTRO
2024.0,CONSULTA EN SALA (RECURRENTE),CONSULTA EN SALA,SALA INFANTIL,1,NIÑOS Y NIÑAS (6 A 12 AÑOS),1,0,CENTRO
2024.0,CONSULTA EN SALA (RECURRENTE),CONSULTA EN SALA,SALA INFANTIL,2,ADULTOS (29 A 59 AÑOS),2,0,CENTRO
2024.0,CONSULTA EN SALA (RECURRENTE),CONSULTA EN SALA,SALA INFANTIL,1,ADOLESCENTES (13 A 17 AÑOS),1,0,CENTRO
2024.0,CONSULTA EN SALA (RECURRENTE),CONSULTA EN SALA,SALA INFANTIL,2,NIÑOS Y NIÑAS (6 A 12 AÑOS),1,1,CENTRO
2024.0,ISLA LIBRO (RECURRENTE),ACTIVIDADES Y FORMACION EN LECTURA Y ESCRITURA,SALA INFANTIL,2,PRIMERA INFANCIA (0 A 5 AÑOS),1,1,CENTRO
2024.0,ISLA LIBRO (RECURRENTE),ACTIVIDADES Y FORMACION EN LECTURA Y ESCRITURA,SALA INFANTIL,13,NIÑOS Y NIÑAS (6 A 12 AÑOS),9,4,CENTRO
2024.0,ISLA LIBRO (RECURRENTE),ACTIVIDADES Y FORMACION EN LECTURA Y ESCRITURA,SALA INFANTIL,2,JOVENES (18 A 28 AÑOS),2,0,CENTRO
2024.0,ISLA LIBRO (RECURRENTE),ACTIVIDADES Y FORMACION EN LECTURA Y ESCRITURA,SALA INFANTIL,4,ADULTOS (29 A 59 AÑOS),2,2,CENTRO
2024.0,ISLA LIBRO (RECURRENTE),ACTIVIDADES Y FORMACION EN LECTURA Y ESCRITURA,SALA INFANTIL,2,ADULTOS MAYORES (60 AÑOS EN ADELANTE),2,0,CENTRO
2024.0,ACCESO A WIFI (REAL),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,JOVENES (18 A 28 AÑOS),1,0,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,JOVENES (18 A 28 AÑOS),0,1,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,JOVENES (18 A 28 AÑOS),1,0,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS MAYORES (60 AÑOS EN ADELANTE),1,0,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,ACCESO A WIFI (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,DEVOLUCION MATERIAL EN PRESTAMO,PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,NIÑOS Y NIÑAS (6 A 12 AÑOS),1,0,CENTRO
2024.0,DEVOLUCION MATERIAL EN PRESTAMO,PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,DEVOLUCION MATERIAL EN PRESTAMO,PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,NIÑOS Y NIÑAS (6 A 12 AÑOS),0,1,CENTRO
2024.0,DEVOLUCION MATERIAL EN PRESTAMO,PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,DEVOLUCION MATERIAL EN PRESTAMO,PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADOLESCENTES (13 A 17 AÑOS),0,1,CENTRO
2024.0,DEVOLUCION MATERIAL EN PRESTAMO,PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADOLESCENTES (13 A 17 AÑOS),1,0,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADOLESCENTES (13 A 17 AÑOS),1,0,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,JOVENES (18 A 28 AÑOS),0,1,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,JOVENES (18 A 28 AÑOS),1,0,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,JOVENES (18 A 28 AÑOS),1,0,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS MAYORES (60 AÑOS EN ADELANTE),1,0,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADOLESCENTES (13 A 17 AÑOS),1,0,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS MAYORES (60 AÑOS EN ADELANTE),0,1,CENTRO
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,PRESTAMO DE MATERIAL BIBLIOGRAFICO (REAL),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,PRESTAMO DE MATERIAL BIBLIOGRAFICO (REAL),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),0,1,CENTRO
2024.0,PRESTAMO DE MATERIAL BIBLIOGRAFICO (REAL),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADOLESCENTES (13 A 17 AÑOS),1,0,CENTRO
2024.0,PRESTAMO DE MATERIAL BIBLIOGRAFICO (RECURRENTE),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,NIÑOS Y NIÑAS (6 A 12 AÑOS),1,0,CENTRO
2024.0,PRESTAMO DE MATERIAL BIBLIOGRAFICO (RECURRENTE),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,PRESTAMO DE MATERIAL BIBLIOGRAFICO (RECURRENTE),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,NIÑOS Y NIÑAS (6 A 12 AÑOS),0,1,CENTRO
2024.0,RENOVACION DE MATERIAL EN PRESTAMO,PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADULTOS (29 A 59 AÑOS),1,0,CENTRO
2024.0,RENOVACION DE MATERIAL EN PRESTAMO,PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,NIÑOS Y NIÑAS (6 A 12 AÑOS),1,0,CENTRO
2024.0,CONSULTA EN SALA (LIBROS PERIODICOS Y REVISTAS) (RECURRENTE),CONSULTA EN SALA,SALA GENERAL,3,NIÑOS Y NIÑAS (6 A 12 AÑOS),1,2,BOJACA
2024.0,CONSULTA EN SALA (LIBROS PERIODICOS Y REVISTAS) (RECURRENTE),CONSULTA EN SALA,SALA GENERAL,3,ADOLESCENTES (13 A 17 AÑOS),1,2,BOJACA
2024.0,PRESTAMO DE MATERIAL BIBLIOGRAFICO (RECURRENTE),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,4,ADOLESCENTES (13 A 17 AÑOS),2,2,BOJACA
2024.0,DEVOLUCION DE MATERIAL BIBLIOGRAFICO (RECURRENTE),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADOLESCENTES (13 A 17 AÑOS),1,0,BOJACA
2024.0,DEVOLUCION DE MATERIAL BIBLIOGRAFICO (RECURRENTE),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,3,NIÑOS Y NIÑAS (6 A 12 AÑOS),3,0,BOJACA
2024.0,PRESTAMO DE SALA - INDUCCION (REAL),ACTIVIDADES Y FORMACION COMUNITARIA PARA EL DESARROLLO LOCAL,SALA GENERAL,9,ADOLESCENTES (13 A 17 AÑOS),2,7,BOJACA
2024.0,PRESTAMO DE SALA - INDUCCION (REAL),ACTIVIDADES Y FORMACION COMUNITARIA PARA EL DESARROLLO LOCAL,SALA GENERAL,1,ADULTOS (29 A 59 AÑOS),0,1,BOJACA
2024.0,CICLO DE CINE LITERARIO (REAL),ACTIVIDADES Y FORMACION CULTURAL,SALA AUDIOVISUAL,25,NIÑOS Y NIÑAS (6 A 12 AÑOS),12,13,BOJACA
2024.0,CICLO DE CINE LITERARIO (REAL),ACTIVIDADES Y FORMACION CULTURAL,SALA AUDIOVISUAL,2,ADULTOS (29 A 59 AÑOS),2,0,BOJACA
2024.0,PRESTAMO DE SALA - INDUCCION (REAL),ACTIVIDADES Y FORMACION COMUNITARIA PARA EL DESARROLLO LOCAL,SALA GENERAL,7,ADOLESCENTES (13 A 17 AÑOS),3,4,BOJACA
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,SALA DE SISTEMAS,6,NIÑOS Y NIÑAS (6 A 12 AÑOS),2,4,BOJACA
2024.0,PRESTAMO DE COMPUTADORES (RECURRENTE),ACCESO A INTERNET,SALA DE SISTEMAS,7,ADOLESCENTES (13 A 17 AÑOS),2,5,BOJACA
2024.0,INTERCAMBIO LITERARIO Y ADOPTA UN LIBRO,ACTIVIDADES Y FORMACION CULTURAL,SALA GENERAL,34,NIÑOS Y NIÑAS (6 A 12 AÑOS),26,8,BOJACA
2024.0,INTERCAMBIO LITERARIO Y ADOPTA UN LIBRO,ACTIVIDADES Y FORMACION CULTURAL,SALA GENERAL,51,ADOLESCENTES (13 A 17 AÑOS),27,24,BOJACA
2024.0,INTERCAMBIO LITERARIO Y ADOPTA UN LIBRO,ACTIVIDADES Y FORMACION CULTURAL,SALA GENERAL,18,ADULTOS (29 A 59 AÑOS),15,3,BOJACA
2024.0,PRESTAMO DE SALA - INDUCCION (RECURRENTE),ACTIVIDADES Y FORMACION COMUNITARIA PARA EL DESARROLLO LOCAL,SALA GENERAL,8,ADOLESCENTES (13 A 17 AÑOS),3,5,BOJACA
2024.0,PRESTAMO DE SALA - INDUCCION (RECURRENTE),ACTIVIDADES Y FORMACION COMUNITARIA PARA EL DESARROLLO LOCAL,SALA GENERAL,1,ADULTOS (29 A 59 AÑOS),1,0,BOJACA
2024.0,PRESTAMO DE MATERIAL DIDACTICO (RECURRENTE),CONSULTA EN SALA,SALA INFANTIL,3,NIÑOS Y NIÑAS (6 A 12 AÑOS),3,0,BOJACA
2024.0,PRESTAMO DE MATERIAL DIDACTICO (RECURRENTE),CONSULTA EN SALA,SALA INFANTIL,5,NIÑOS Y NIÑAS (6 A 12 AÑOS),5,0,BOJACA
2024.0,PRESTAMO DE MATERIAL DIDACTICO (RECURRENTE),CONSULTA EN SALA,SALA GENERAL,16,ADOLESCENTES (13 A 17 AÑOS),8,8,BOJACA
2024.0,PLANETA LIBRO (REAL),ACTIVIDADES EN LECTURA Y ESCRITURA,SALA GENERAL,19,ADOLESCENTES (13 A 17 AÑOS),11,8,BOJACA
2024.0,PRESTAMO DE MATERIAL BIBLIOGRAFICO (RECURRENTE),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,ADOLESCENTES (13 A 17 AÑOS),1,0,BOJACA
2024.0,DEVOLUCION DE MATERIAL BIBLIOGRAFICO (RECURRENTE),PRESTAMO EXTERNO,AREA DE CIRCULACION Y PRESTAMOS,1,NIÑOS Y NIÑAS (6 A 12 AÑOS),1,0,BOJACA
